0.015,0.02
0.015,0.1
0.015,0.22
0.015,0.76
0.015,0.4
0.015,0.78
0.015,0.76
0.015,0.74
0.015,0.62
0.015,0.4
0.015,0.52
0.015,0.46
0.015,0.48
0.015,0.5
0.015,0.5
0.015,0.68
0.015,0.52
0.015,0.44
0.015,0.52
0.015,0.6
0.015,0.48
0.015,0.5
0.015,0.58
0.015,0.52
0.015,0.64
0.015,0.4
0.015,0.44
0.015,0.54
0.015,0.5
0.015,0.48
0.015,0.4
0.015,0.62
0.015,0.38
0.015,0.4
0.015,0.56
0.015,0.42
0.015,0.5
0.015,0.4
0.015,0.38
0.015,0.54
0.015,0.44
0.015,0.68
0.015,0.46
0.015,0.52
0.015,0.48
0.015,0.56
0.015,0.62
0.015,0.56
0.015,0.62
0.015,0.52
0.015,0.44
0.015,0.38
0.015,0.44
0.015,0.56
0.015,0.58
0.015,0.54
0.015,0.46
0.015,0.46
0.015,0.54
0.015,0.52
0.015,0.56
0.015,0.46
0.015,0.48
0.015,0.46
0.015,0.48
0.015,0.44
0.015,0.5
0.015,0.52
0.015,0.5
0.015,0.5
0.015,0.34
0.015,0.62
0.015,0.5
0.015,0.56
0.015,0.58
0.015,0.42
0.015,0.62
0.015,0.52
0.015,0.56
0.015,0.54
0.015,0.58
0.015,0.58
0.015,0.68
0.015,0.56
0.015,0.4
0.015,0.48
0.015,0.58
0.015,0.52
0.015,0.58
0.015,0.34
0.015,0.52
0.015,0.58
0.015,0.6
0.015,0.5
0.015,0.52
0.015,0.46
0.015,0.64
0.015,0.48
0.015,0.48
0.015,0.42
